station_name,datetime,CDOM_µg_L_corr_2022,Conductivity_mS_m,pH,Temp_C,Turbidity_NTU
Lundevannet,2020-03-07T21:50:00Z,62.46086556,3.377,6.14,2.9,2.08
Lundevannet,2020-03-07T22:50:00Z,62.47450245,3.377,6.15,2.88,2.08
Lundevannet,2020-03-07T23:50:00Z,62.33484042,3.369,6.15,2.91,2.14
Lundevannet,2020-03-08T00:50:00Z,62.63121659,3.644,6.25,2.95,2.17
Lundevannet,2020-03-08T01:50:00Z,62.22959602,3.466,6.18,2.84,2.15
Lundevannet,2020-03-08T02:50:00Z,62.08990524,3.415,6.16,2.87,2.15
Lundevannet,2020-03-08T03:50:00Z,61.92983984,3.408,6.16,2.88,2.14
Lundevannet,2020-03-08T04:50:00Z,61.95007751,3.396,6.16,2.9,2.3
Lundevannet,2020-03-08T05:50:00Z,62.05749514,3.392,6.16,2.88,2.37
Lundevannet,2020-03-08T06:50:00Z,62.12034019,3.38,6.16,2.9,2.09
Lundevannet,2020-03-08T07:50:00Z,62.05386108,3.384,6.16,2.91,2.1
Lundevannet,2020-03-08T08:50:00Z,62.02345373,3.392,6.17,2.88,2.11
Lundevannet,2020-03-08T09:50:00Z,62.16454991,3.384,6.16,2.91,2.16
Lundevannet,2020-03-08T10:50:00Z,62.18487423,3.38,6.16,2.93,2.12
Lundevannet,2020-03-08T11:50:00Z,62.25467229,3.384,6.16,2.94,2.12
Lundevannet,2020-03-08T12:50:00Z,62.51534077,3.408,6.15,2.97,2.16
Lundevannet,2020-03-08T13:50:00Z,62.22556277,3.419,6.15,2.97,2.15
Lundevannet,2020-03-08T14:50:00Z,62.22200587,3.431,6.16,3,2.12
Lundevannet,2020-03-08T15:50:00Z,62.33118373,3.415,6.15,2.99,2.15
Lundevannet,2020-03-08T16:50:00Z,62.74738331,3.601,6.22,3.03,2.11
Lundevannet,2020-03-08T17:50:00Z,61.78018224,3.501,6.17,3.01,2.51
Lundevannet,2020-03-08T18:50:00Z,61.02553077,3.477,6.17,3.04,3.01
Lundevannet,2020-03-08T19:50:00Z,60.8947678,3.551,6.21,3.08,3.4
Lundevannet,2020-03-08T20:50:00Z,61.40858755,3.683,6.24,3.09,3.35
Lundevannet,2020-03-08T21:50:00Z,60.67698879,3.702,6.25,3.11,3.87
Lundevannet,2020-03-08T22:50:00Z,60.3123557,3.694,6.25,3.13,4.34
Lundevannet,2020-03-08T23:50:00Z,60.12436026,3.652,6.24,3.13,4.12
Lundevannet,2020-03-09T00:50:00Z,60.6426777,3.625,6.23,3.17,3.86
Lundevannet,2020-03-09T01:50:00Z,60.96470143,3.597,6.23,3.15,3.72
Lundevannet,2020-03-09T02:50:00Z,60.9047485,3.57,6.22,3.09,3.51
Lundevannet,2020-03-09T03:50:00Z,61.19618382,3.52,6.21,3.04,3.45
Lundevannet,2020-03-09T04:50:00Z,61.28151035,3.547,6.22,3.04,3.34
Lundevannet,2020-03-09T05:50:00Z,61.5219672,3.481,6.2,3.05,3.24
Lundevannet,2020-03-09T06:50:00Z,61.62978886,3.435,6.19,3.03,3.13
Lundevannet,2020-03-09T07:50:00Z,61.85105131,3.412,6.19,3.08,3.02
Lundevannet,2020-03-09T08:50:00Z,61.82645928,3.392,6.19,3.14,3.03
Lundevannet,2020-03-09T09:50:00Z,62.1456706,3.361,6.18,3.21,3.07
Lundevannet,2020-03-09T10:50:00Z,62.36969909,3.384,6.2,3.27,3.09
Lundevannet,2020-03-09T11:50:00Z,62.25791934,3.369,6.2,3.37,3.17
Lundevannet,2020-03-09T12:50:00Z,62.47239474,3.412,6.2,3.37,3.23
Lundevannet,2020-03-09T13:50:00Z,62.40057305,3.435,6.21,3.25,3.18
Lundevannet,2020-03-09T14:50:00Z,62.36982505,3.435,6.2,3.22,3.12
Lundevannet,2020-03-09T15:50:00Z,62.34920046,3.357,6.19,3.25,3.03
Lundevannet,2020-03-09T16:50:00Z,62.28050436,3.342,6.18,3.3,3
Lundevannet,2020-03-09T17:50:00Z,62.3541156,3.311,6.17,3.33,2.94
Lundevannet,2020-03-09T18:50:00Z,62.37464283,3.26,6.16,3.35,2.91
Lundevannet,2020-03-09T19:50:00Z,62.59768522,3.377,6.21,3.4,2.87
Lundevannet,2020-03-09T20:50:00Z,62.20119183,3.326,6.19,3.39,2.92
Lundevannet,2020-03-09T21:50:00Z,62.28868801,3.299,6.18,3.4,2.96
Lundevannet,2020-03-09T22:50:00Z,61.9887142,3.276,6.18,3.35,3.08
Lundevannet,2020-03-09T23:50:00Z,62.29913549,3.284,6.18,3.36,3.02
Lundevannet,2020-03-10T00:50:00Z,62.45006525,3.28,6.18,3.39,2.82
Lundevannet,2020-03-10T01:50:00Z,62.39518359,3.276,6.19,3.37,2.89
Lundevannet,2020-03-10T02:50:00Z,62.45006525,3.26,6.18,3.39,2.81
Lundevannet,2020-03-10T03:50:00Z,62.38129375,3.284,6.18,3.44,2.81
Lundevannet,2020-03-10T04:50:00Z,62.59768522,3.284,6.2,3.4,2.8
Lundevannet,2020-03-10T05:50:00Z,62.53587313,3.276,6.18,3.34,2.78
Lundevannet,2020-03-10T06:50:00Z,62.7726603,3.26,6.2,3.37,2.71
Lundevannet,2020-03-10T07:50:00Z,62.6870051,3.315,6.24,3.42,2.78
Lundevannet,2020-03-10T08:50:00Z,62.9639129,3.311,6.21,3.48,2.78
Lundevannet,2020-03-10T09:50:00Z,62.91769744,3.299,6.23,3.51,2.7
Lundevannet,2020-03-10T10:50:00Z,62.81957282,3.33,6.24,3.49,2.86
Lundevannet,2020-03-10T11:50:00Z,62.71467001,3.33,6.23,3.48,2.74
Lundevannet,2020-03-10T12:50:00Z,62.83094691,3.512,6.21,3.36,2.75
Lundevannet,2020-03-10T13:50:00Z,62.42602011,3.458,6.18,3.4,2.81
Lundevannet,2020-03-10T14:50:00Z,62.49980544,3.458,6.18,3.48,2.96
Lundevannet,2020-03-10T15:50:00Z,62.4739812,3.458,6.18,3.53,3.07
Lundevannet,2020-03-10T16:50:00Z,62.41887886,3.543,6.23,3.56,3.35
Lundevannet,2020-03-10T17:50:00Z,61.83632332,3.431,6.19,3.63,3.44
Lundevannet,2020-03-10T18:50:00Z,62.23456879,3.47,6.22,3.59,3.51
Lundevannet,2020-03-10T19:50:00Z,62.05249902,3.52,6.23,3.53,3.7
Lundevannet,2020-03-10T20:50:00Z,61.37354819,3.497,6.22,3.59,3.98
Lundevannet,2020-03-10T21:50:00Z,61.72749984,3.47,6.22,3.65,3.92
Lundevannet,2020-03-10T22:50:00Z,61.44462639,3.38,6.18,3.66,3.77
Lundevannet,2020-03-10T23:50:00Z,61.65783419,3.311,6.18,3.7,3.87
Lundevannet,2020-03-11T00:50:00Z,61.41751272,3.427,6.21,3.54,3.88
Lundevannet,2020-03-11T01:50:00Z,61.48735316,3.334,6.19,3.38,3.49
Lundevannet,2020-03-11T02:50:00Z,61.40645216,3.361,6.18,3.3,3.53
Lundevannet,2020-03-11T03:50:00Z,61.62944403,3.268,6.17,3.52,3.72
Lundevannet,2020-03-11T04:50:00Z,61.49253934,3.315,6.17,3.58,3.73
Lundevannet,2020-03-11T05:50:00Z,61.59344428,3.291,6.16,3.4,3.7
Lundevannet,2020-03-11T06:50:00Z,61.44161803,3.311,6.17,3.25,3.68
Lundevannet,2020-03-11T07:50:00Z,61.95581004,3.303,6.17,3.2,3.57
Lundevannet,2020-03-11T08:50:00Z,61.89110282,3.299,6.17,3.17,4.49
Lundevannet,2020-03-11T09:50:00Z,61.63625094,3.245,6.16,3.29,3.58
Lundevannet,2020-03-11T10:50:00Z,62.03853587,3.214,6.15,3.34,3.63
Lundevannet,2020-03-11T11:50:00Z,61.97481181,3.191,6.14,3.37,3.58
Lundevannet,2020-03-11T12:50:00Z,62.231942600000004,3.218,6.14,3.42,3.55
Lundevannet,2020-03-11T13:50:00Z,62.00501385,3.225,6.14,3.45,3.49
Lundevannet,2020-03-11T14:50:00Z,62.41206745,3.392,6.22,3.52,3.48
Lundevannet,2020-03-11T15:50:00Z,62.4739812,3.326,6.16,3.53,3.43
Lundevannet,2020-03-11T16:50:00Z,62.55830089,3.458,6.23,3.57,3.4
Lundevannet,2020-03-11T17:50:00Z,62.10453079,3.365,6.19,3.22,3.41
Lundevannet,2020-03-11T18:50:00Z,62.19866746,3.361,6.19,3.22,3.45
Lundevannet,2020-03-11T19:50:00Z,62.135148,3.361,6.2,3.25,3.39
Lundevannet,2020-03-11T20:50:00Z,62.04423238,3.241,6.14,3.27,3.44
Lundevannet,2020-03-11T21:50:00Z,61.88310681,3.191,6.13,3.28,3.39
Lundevannet,2020-03-11T22:50:00Z,61.90133939,3.152,6.12,3.34,3.35
Lundevannet,2020-03-11T23:50:00Z,61.71968626,3.117,6.12,3.33,3.33
Lundevannet,2020-03-12T00:50:00Z,61.81399333,3.09,6.11,3.33,3.34
Lundevannet,2020-03-12T01:50:00Z,61.89328285,3.047,6.12,3.29,3.24
Lundevannet,2020-03-12T02:50:00Z,61.92383106,3.051,6.14,3.32,3.32
Lundevannet,2020-03-12T03:50:00Z,61.9173721,3.008,6.12,3.28,3.22
Lundevannet,2020-03-12T04:50:00Z,61.96831397,3.012,6.11,3.33,3.22
Lundevannet,2020-03-12T05:50:00Z,62.07283499,3.043,6.12,3.34,3.15
Lundevannet,2020-03-12T06:50:00Z,62.27862972,3.012,6.12,3.34,3.16
Lundevannet,2020-03-12T07:50:00Z,62.26482507,3.001,6.12,3.36,3.18
Lundevannet,2020-03-12T08:50:00Z,62.52386883,2.974,6.12,3.37,3.19
Lundevannet,2020-03-12T09:50:00Z,62.51529622,2.985,6.12,3.32,3.14
Lundevannet,2020-03-12T10:50:00Z,62.67977471,2.981,6.13,3.28,3.14
Lundevannet,2020-03-12T11:50:00Z,62.0499158,3.008,6.14,3.2,3.58
Lundevannet,2020-03-12T12:50:00Z,62.24857369,3.179,6.13,3.16,3.33
Lundevannet,2020-03-12T13:50:00Z,62.44684597,3.194,6.14,3.22,2.98
Lundevannet,2020-03-12T14:50:00Z,62.44508315,3.179,6.12,3.26,3.02
Lundevannet,2020-03-12T15:50:00Z,62.73134385,3.164,6.12,3.33,2.93
Lundevannet,2020-03-12T16:50:00Z,62.64387561,3.144,6.11,3.32,2.92
Lundevannet,2020-03-12T17:50:00Z,62.85695455,3.268,6.16,3.41,2.87
Lundevannet,2020-03-12T18:50:00Z,62.6976248,3.183,6.11,3.53,2.95
Lundevannet,2020-03-12T19:50:00Z,62.87143619,3.175,6.11,3.54,2.91
Lundevannet,2020-03-12T20:50:00Z,62.75607774,3.16,6.1,3.52,2.77
Lundevannet,2020-03-12T21:50:00Z,62.99187956,3.14,6.09,3.54,2.81
Lundevannet,2020-03-12T22:50:00Z,62.72643406,3.14,6.1,3.4,2.88
Lundevannet,2020-03-12T23:50:00Z,62.49299923,3.14,6.1,3.34,2.89
Lundevannet,2020-03-13T00:50:00Z,62.56676391,3.129,6.1,3.37,2.9
Lundevannet,2020-03-13T01:50:00Z,62.69559118,3.109,6.1,3.42,2.87
Lundevannet,2020-03-13T02:50:00Z,62.51184341,3.094,6.09,3.45,2.88
Lundevannet,2020-03-13T03:50:00Z,62.63539604,3.094,6.09,3.37,2.85
Lundevannet,2020-03-13T04:50:00Z,63.03183035,3.164,6.16,3.38,2.75
Lundevannet,2020-03-13T05:50:00Z,63.11038342,3.074,6.1,3.34,2.64
Lundevannet,2020-03-13T06:50:00Z,63.18390902,3.067,6.1,3.32,2.63
Lundevannet,2020-03-13T07:50:00Z,63.23592716,3.063,6.11,3.37,2.63
Lundevannet,2020-03-13T08:50:00Z,63.5399592,3.067,6.11,3.39,2.62
Lundevannet,2020-03-13T09:50:00Z,63.5085776,3.074,6.12,3.36,2.62
Lundevannet,2020-03-13T10:50:00Z,63.66772461,3.078,6.11,3.43,2.59
Lundevannet,2020-03-13T11:50:00Z,63.67822,3.063,6.1,3.44,2.61
Lundevannet,2020-03-13T12:50:00Z,63.5399592,3.14,6.1,3.39,2.68
Lundevannet,2020-03-13T13:50:00Z,63.5085776,3.164,6.1,3.36,2.65
Lundevannet,2020-03-13T14:50:00Z,63.05532963,3.144,6.09,3.32,2.58
Lundevannet,2020-03-13T15:50:00Z,63.36832236,3.144,6.08,3.39,2.6
Lundevannet,2020-03-13T16:50:00Z,63.15195635,3.148,6.09,3.38,2.63
Lundevannet,2020-03-13T17:50:00Z,63.40078879,3.132,6.09,3.38,2.49
Lundevannet,2020-03-13T18:50:00Z,63.64869438,3.117,6.09,3.33,2.42
Lundevannet,2020-03-13T19:50:00Z,63.44182355,3.125,6.09,3.37,2.43
Lundevannet,2020-03-13T20:50:00Z,63.52009383,3.125,6.09,3.33,2.42
Lundevannet,2020-03-13T21:50:00Z,63.46678366,3.117,6.09,3.32,2.43
Lundevannet,2020-03-13T22:50:00Z,63.38221308,3.152,6.1,3.28,2.38
Lundevannet,2020-03-13T23:50:00Z,63.38336058,3.144,6.1,3.24,2.38
Lundevannet,2020-03-14T00:50:00Z,63.3447485,3.117,6.09,3.17,2.35
Lundevannet,2020-03-14T01:50:00Z,63.33368927,3.14,6.09,3.11,2.38
Lundevannet,2020-03-14T02:50:00Z,63.25863635,3.101,6.08,3.12,2.35
Lundevannet,2020-03-14T03:50:00Z,63.09943727,3.094,6.08,3.09,2.34
Lundevannet,2020-03-14T04:50:00Z,63.0553801,3.032,6.08,3.13,2.34
Lundevannet,2020-03-14T05:50:00Z,63.01404082,3.032,6.08,3.09,2.35
Lundevannet,2020-03-14T06:50:00Z,63.18410088,3.036,6.07,3.18,2.3
Lundevannet,2020-03-14T07:50:00Z,63.41760334,3.043,6.08,3.24,2.28
Lundevannet,2020-03-14T08:50:00Z,63.93940648,3.051,6.07,3.37,2.25
Lundevannet,2020-03-14T09:50:00Z,63.80898349,3.028,6.06,3.45,2.23
Lundevannet,2020-03-14T10:50:00Z,63.97100617,3.012,6.06,3.4,2.18
Lundevannet,2020-03-14T11:50:00Z,64.04628789,3.008,6.07,3.39,2.18
Lundevannet,2020-03-14T12:50:00Z,63.99507767,3.074,6.07,3.26,2.24
Lundevannet,2020-03-14T13:50:00Z,64.08602223,3.074,6.07,3.2,2.15
Lundevannet,2020-03-14T14:50:00Z,64.11232497,3.233,6.15,3.29,2.18
Lundevannet,2020-03-14T15:50:00Z,63.91915341,3.113,6.08,3.31,2.08
Lundevannet,2020-03-14T16:50:00Z,63.91835736,3.098,6.07,3.35,2.08
Lundevannet,2020-03-14T17:50:00Z,63.9261421,3.098,6.07,3.39,2.13
Lundevannet,2020-03-14T18:50:00Z,63.87465105,3.113,6.09,3.39,2.16
Lundevannet,2020-03-14T19:50:00Z,63.93940648,3.164,6.1,3.37,2.12
Lundevannet,2020-03-14T20:50:00Z,64.08061526,3.125,6.08,3.39,2.05
Lundevannet,2020-03-14T21:50:00Z,63.91835736,3.094,6.08,3.35,2.14
Lundevannet,2020-03-14T22:50:00Z,63.95071189,3.09,6.08,3.34,2.09
Lundevannet,2020-03-14T23:50:00Z,64.07006224,3.175,6.14,3.38,2.08
Lundevannet,2020-03-15T00:50:00Z,64.15388188,3.408,6.2,3.37,2.1
Lundevannet,2020-03-15T01:50:00Z,64.01612087,3.152,6.08,3.28,1.98
Lundevannet,2020-03-15T02:50:00Z,64.13604937,3.164,6.1,3.28,1.95
Lundevannet,2020-03-15T03:50:00Z,63.97795066,3.09,6.08,3.26,1.91
Lundevannet,2020-03-15T04:50:00Z,63.94369664,3.063,6.07,3.26,1.9
Lundevannet,2020-03-15T05:50:00Z,63.8276618,3.059,6.07,3.28,1.93
Lundevannet,2020-03-15T06:50:00Z,63.59637112,3.063,6.07,3.28,1.99
Lundevannet,2020-03-15T07:50:00Z,63.93240263,3.051,6.07,3.29,1.94
Lundevannet,2020-03-15T08:50:00Z,64.1650814,3.043,6.07,3.34,1.97
Lundevannet,2020-03-15T09:50:00Z,64.1222075,3.059,6.07,3.34,1.98
Lundevannet,2020-03-15T10:50:00Z,64.14663951,3.016,6.08,3.42,1.98
Lundevannet,2020-03-15T11:50:00Z,64.5404371,3.164,6.16,3.54,1.99
Lundevannet,2020-03-15T12:50:00Z,64.66564028,3.14,6.15,3.48,2.06
Lundevannet,2020-03-15T13:50:00Z,64.54287782,3.175,6.15,3.51,2.08
Lundevannet,2020-03-15T14:50:00Z,64.23850007,3.152,6.12,3.45,2.13
Lundevannet,2020-03-15T15:50:00Z,64.34510454,3.14,6.16,3.51,2.18
Lundevannet,2020-03-15T16:50:00Z,63.87382461,3.148,6.12,3.43,2.27
Lundevannet,2020-03-15T17:50:00Z,63.5464568,3.082,6.13,3.47,2.44
Lundevannet,2020-03-15T18:50:00Z,63.37273473,3.063,6.12,3.46,2.65
Lundevannet,2020-03-15T19:50:00Z,62.9535284,3.043,6.12,3.47,3.01
Lundevannet,2020-03-15T20:50:00Z,62.74572068,3.036,6.12,3.51,3.1
Lundevannet,2020-03-15T21:50:00Z,62.78871487,3.016,6.11,3.51,3.13
Lundevannet,2020-03-15T22:50:00Z,63.25181343,3.001,6.16,3.55,3.01
Lundevannet,2020-03-15T23:50:00Z,63.28316627,3.001,6.14,3.58,2.86
Lundevannet,2020-03-16T00:50:00Z,63.1626433,2.997,6.12,3.58,2.81
Lundevannet,2020-03-16T01:50:00Z,63.33971438,2.931,6.11,3.56,2.63
Lundevannet,2020-03-16T02:50:00Z,63.32925409,2.908,6.1,3.55,2.6
Lundevannet,2020-03-16T03:50:00Z,63.42689781,2.885,6.1,3.52,2.52
Lundevannet,2020-03-16T04:50:00Z,63.79284959,2.846,6.09,3.5,2.44
Lundevannet,2020-03-16T05:50:00Z,63.63140099,2.83,6.08,3.51,2.35
Lundevannet,2020-03-16T06:50:00Z,64.01761555,2.795,6.09,3.55,2.38
Lundevannet,2020-03-16T07:50:00Z,64.19446306,2.795,6.09,3.66,2.36
Lundevannet,2020-03-16T08:50:00Z,64.12351282,2.795,6.09,3.65,2.4
Lundevannet,2020-03-16T09:50:00Z,64.04989669,2.78,6.08,3.67,2.35
Lundevannet,2020-03-16T10:50:00Z,64.24501516,2.799,6.1,3.74,2.36
Lundevannet,2020-03-16T11:50:00Z,64.18121945,2.826,6.08,3.68,2.35
Lundevannet,2020-03-16T12:50:00Z,64.23614685,2.974,6.07,3.61,2.37
Lundevannet,2020-03-16T13:50:00Z,64.1202039,2.974,6.07,3.59,2.3
Lundevannet,2020-03-16T14:50:00Z,64.32684884,2.966,6.07,3.59,2.24
Lundevannet,2020-03-16T15:50:00Z,64.15200821,2.981,6.07,3.62,2.25
Lundevannet,2020-03-16T16:50:00Z,64.224932570000007,2.966,6.07,3.64,2.23
Lundevannet,2020-03-16T17:50:00Z,64.32174411,2.962,6.07,3.65,2.21
Lundevannet,2020-03-16T18:50:00Z,64.28872946,2.95,6.06,3.7,2.2
Lundevannet,2020-03-16T19:50:00Z,64.21310146,2.95,6.06,3.71,2.19
Lundevannet,2020-03-16T20:50:00Z,64.04989669,2.95,6.07,3.67,2.18
Lundevannet,2020-03-16T21:50:00Z,64.04918249,2.927,6.06,3.71,2.17
Lundevannet,2020-03-16T22:50:00Z,64.21912036,2.95,6.06,3.74,2.16
Lundevannet,2020-03-16T23:50:00Z,64.54712124,3.094,6.17,3.74,2.17
Lundevannet,2020-03-17T00:50:00Z,64.49369931,3.148,6.16,3.69,2.16
Lundevannet,2020-03-17T01:50:00Z,64.34048478,3.148,6.19,3.7,2.16
Lundevannet,2020-03-17T02:50:00Z,64.23614685,3.175,6.17,3.61,2.2
Lundevannet,2020-03-17T03:50:00Z,64.25796719,3.074,6.14,3.59,2.14
Lundevannet,2020-03-17T04:50:00Z,64.22552975,2.958,6.11,3.6,2.12
Lundevannet,2020-03-17T05:50:00Z,64.36686662,2.993,6.16,3.66,2.16
Lundevannet,2020-03-17T06:50:00Z,64.35316699,3.012,6.13,3.72,2.19
Lundevannet,2020-03-17T07:50:00Z,64.7888061,2.974,6.13,3.74,2.08
Lundevannet,2020-03-17T08:50:00Z,65.07576344,2.912,6.08,3.79,2.01
Lundevannet,2020-03-17T09:50:00Z,64.75662227,2.885,6.08,3.71,2.09
Lundevannet,2020-03-17T10:50:00Z,65.19245058,2.881,6.08,3.85,2.05
Lundevannet,2020-03-17T11:50:00Z,65.27018257,2.857,6.08,3.81,1.93
Lundevannet,2020-03-17T12:50:00Z,65.48844331,2.977,6.07,3.82,1.94
Lundevannet,2020-03-17T13:50:00Z,65.31351363,2.981,6.06,3.85,1.97
Lundevannet,2020-03-17T14:50:00Z,64.88554983,2.985,6.06,3.83,1.99
Lundevannet,2020-03-17T15:50:00Z,65.12543124,3.067,6.14,3.9,1.99
Lundevannet,2020-03-17T16:50:00Z,64.88326679,3.051,6.09,3.86,1.99
Lundevannet,2020-03-17T17:50:00Z,64.8311768,3.028,6.07,3.9,2.01
Lundevannet,2020-03-17T18:50:00Z,64.96099493,3.016,6.08,3.9,1.98
Lundevannet,2020-03-17T19:50:00Z,64.7511849,2.997,6.06,3.89,1.99
Lundevannet,2020-03-17T20:50:00Z,64.74017519,2.997,6.07,3.92,2
Lundevannet,2020-03-17T21:50:00Z,64.77246318,3.008,6.06,3.95,1.97
Lundevannet,2020-03-17T22:50:00Z,64.71839546,3.008,6.08,3.94,1.98
Lundevannet,2020-03-17T23:50:00Z,64.7291545,3.001,6.06,3.95,1.94
Lundevannet,2020-03-18T00:50:00Z,64.63179249,2.977,6.06,3.94,1.97
Lundevannet,2020-03-18T01:50:00Z,64.66643368,2.974,6.06,3.94,1.96
Lundevannet,2020-03-18T02:50:00Z,64.3943662,2.962,6.05,3.88,1.98
Lundevannet,2020-03-18T03:50:00Z,64.47839626,2.935,6.05,3.91,1.97
Lundevannet,2020-03-18T04:50:00Z,64.43967312,2.947,6.05,3.89,1.95
Lundevannet,2020-03-18T05:50:00Z,64.54596375,2.935,6.05,3.86,1.99
Lundevannet,2020-03-18T06:50:00Z,64.456266780000007,2.962,6.06,3.76,2.01
Lundevannet,2020-03-18T07:50:00Z,64.66735289,2.935,6.06,3.82,1.99
Lundevannet,2020-03-18T08:50:00Z,64.57227927,2.927,6.06,3.82,1.99
Lundevannet,2020-03-18T09:50:00Z,64.73204439,2.881,6.06,3.84,1.98
Lundevannet,2020-03-18T10:50:00Z,64.72366698,2.857,6.06,3.8,1.93
Lundevannet,2020-03-18T11:50:00Z,65.10378677,2.83,6.06,3.92,1.91
Lundevannet,2020-03-18T12:50:00Z,65.25760646,2.923,6.06,3.99,1.89
Lundevannet,2020-03-18T13:50:00Z,64.94795324,2.947,6.05,3.92,1.91
Lundevannet,2020-03-18T14:50:00Z,64.61515412,2.95,6.05,3.86,1.95
Lundevannet,2020-03-18T15:50:00Z,64.71029088,2.943,6.05,3.86,1.93
Lundevannet,2020-03-18T16:50:00Z,64.67808205,2.931,6.05,3.83,1.87
Lundevannet,2020-03-18T17:50:00Z,64.7750396,3.001,6.1,3.88,1.87
Lundevannet,2020-03-18T18:50:00Z,64.64189036,2.966,6.05,4.03,1.86
Lundevannet,2020-03-18T19:50:00Z,64.59817108,2.962,6.04,4.07,1.86
Lundevannet,2020-03-18T20:50:00Z,64.29181659,2.962,6.04,4.1,1.9
Lundevannet,2020-03-18T21:50:00Z,64.34496121,2.993,6.09,4.02,1.89
Lundevannet,2020-03-18T22:50:00Z,64.62771405,2.927,6.04,4.17,1.91
Lundevannet,2020-03-18T23:50:00Z,64.54117054,2.877,6.03,4.13,1.89
Lundevannet,2020-03-19T00:50:00Z,64.37710553,2.885,6.03,4.05,1.88
Lundevannet,2020-03-19T01:50:00Z,64.26199675,2.912,6.03,3.91,1.87
Lundevannet,2020-03-19T02:50:00Z,64.50147135,2.935,6.06,3.98,1.88
Lundevannet,2020-03-19T03:50:00Z,64.41276325,2.935,6.04,3.97,1.85
Lundevannet,2020-03-19T04:50:00Z,64.53200089,2.9,6.04,3.96,1.86
Lundevannet,2020-03-19T05:50:00Z,64.36944017,2.9,6.04,3.97,1.82
Lundevannet,2020-03-19T06:50:00Z,64.75253711,2.912,6.05,4.02,1.85
Lundevannet,2020-03-19T07:50:00Z,65.13410932,2.915,6.06,4.14,1.85
Lundevannet,2020-03-19T08:50:00Z,64.92610821,2.912,6.04,3.98,1.84
Lundevannet,2020-03-19T09:50:00Z,65.03225146,2.873,6.04,3.99,1.8
Lundevannet,2020-03-19T10:50:00Z,65.05816074,2.873,6.04,4.07,1.9
Lundevannet,2020-03-19T11:50:00Z,65.30117415,2.842,6.05,4.07,1.78
Lundevannet,2020-03-19T12:50:00Z,65.28141659,2.85,6.05,3.98,1.76
Lundevannet,2020-03-19T13:50:00Z,65.21219989,2.915,6.08,4.06,1.76
Lundevannet,2020-03-19T14:50:00Z,65.21214397,2.915,6.07,4.02,1.73
Lundevannet,2020-03-19T15:50:00Z,64.98238908,2.861,6.05,4,1.68
Lundevannet,2020-03-19T16:50:00Z,65.09073839,2.877,6.06,4.02,1.71
Lundevannet,2020-03-19T17:50:00Z,64.86048937,2.857,6.04,4.12,1.7
Lundevannet,2020-03-19T18:50:00Z,65.01015065,2.85,6.04,4.21,1.75
Lundevannet,2020-03-19T19:50:00Z,64.67267103,2.826,6.03,4.26,1.71
Lundevannet,2020-03-19T20:50:00Z,64.95569338,2.807,6.04,4.24,1.74
Lundevannet,2020-03-19T21:50:00Z,64.94257582,2.799,6.03,4.26,1.69
Lundevannet,2020-03-19T22:50:00Z,64.9121749,2.799,6.04,4.24,1.68
Lundevannet,2020-03-19T23:50:00Z,65.04278743,2.811,6.04,4.2,1.69
Lundevannet,2020-03-20T00:50:00Z,64.98854222,2.815,6.04,4.15,1.65
Lundevannet,2020-03-20T01:50:00Z,65.04511448,2.815,6.04,4.09,1.64
Lundevannet,2020-03-20T02:50:00Z,64.98004929,2.826,6.04,4.07,1.66
Lundevannet,2020-03-20T03:50:00Z,64.91289425,2.83,6.03,4.04,1.63
Lundevannet,2020-03-20T04:50:00Z,64.84792721,2.834,6.04,4.02,1.64
Lundevannet,2020-03-20T05:50:00Z,64.87198796,2.85,6.04,3.97,1.64
Lundevannet,2020-03-20T06:50:00Z,65.24479917,2.85,6.05,4.09,1.64
Lundevannet,2020-03-20T07:50:00Z,65.22100114,2.842,6.04,4.14,1.66
Lundevannet,2020-03-20T08:50:00Z,65.36270876,2.83,6.04,4.27,1.63
Lundevannet,2020-03-20T09:50:00Z,65.28244275,2.799,6.03,4.38,1.64
Lundevannet,2020-03-20T10:50:00Z,65.27151363,2.807,6.03,4.37,1.65
Lundevannet,2020-03-20T11:50:00Z,65.15153437,2.811,6.03,4.26,1.63
Lundevannet,2020-03-20T12:50:00Z,65.25364833,2.857,6.03,4.17,1.66
Lundevannet,2020-03-20T13:50:00Z,65.14280824,2.873,6.02,4.18,1.63
Lundevannet,2020-03-20T14:50:00Z,65.12107316,2.865,6.02,4.16,1.61
Lundevannet,2020-03-20T15:50:00Z,65.0536971,2.931,6.07,4.17,1.61
Lundevannet,2020-03-20T16:50:00Z,65.0645534,2.896,6.04,4.18,1.6
Lundevannet,2020-03-20T17:50:00Z,64.90133317,2.877,6.04,4.23,1.6
Lundevannet,2020-03-20T18:50:00Z,65.19725559,2.861,6.03,4.27,1.59
Lundevannet,2020-03-20T19:50:00Z,65.17331596,2.873,6.04,4.28,1.58
Lundevannet,2020-03-20T20:50:00Z,65.14064903,2.865,6.03,4.25,1.6
Lundevannet,2020-03-20T21:50:00Z,65.27332985,2.908,6.06,4.22,1.61
Lundevannet,2020-03-20T22:50:00Z,65.2972288,2.892,6.04,4.21,1.61
Lundevannet,2020-03-20T23:50:00Z,65.13410932,2.873,6.03,4.14,1.58
Lundevannet,2020-03-21T00:50:00Z,65.2057046,2.834,6.02,4.07,1.51
Lundevannet,2020-03-21T01:50:00Z,65.12759355,2.85,6.03,4.03,1.51
