Date,variable,concentration_linear,daily_flux_linear,concentration_logqc,daily_flux_logqc,concentration_sensor,daily_flux_sensor,concentration_qc,daily_flux_qc
1/25/21,SPM,1.55,7317.10,0.89,4177.50,47.90,9397.70,1.55,7282.70
1/25/21,DOC,0.89,4213.71,1.48,6959.76,20.48,4017.41,1.37,6446.45
1/26/21,SPM,1.54,6949.77,1.55,6979.51,47.85,8981.14,1.51,6802.68
1/26/21,DOC,0.89,4003.04,1.11,4985.05,20.24,3799.13,1.36,6148.43
1/27/21,SPM,1.53,6256.06,1.25,5123.83,47.05,8006.42,1.44,5861.38
1/27/21,DOC,0.88,3604.25,1.49,6078.47,18.93,3221.98,1.36,5540.23
1/28/21,SPM,1.52,5716.58,1.71,6442.82,47.37,7420.15,1.38,5176.79
1/28/21,DOC,0.88,3294.17,3.72,13974.18,18.32,2870.16,1.35,5074.84
1/29/21,SPM,1.51,6693.18,1.45,6442.50,47.18,8717.90,1.50,6640.93
1/29/21,DOC,0.87,3857.80,0.87,3857.80,18.15,3352.49,1.36,6046.26
1/30/21,SPM,1.50,9648.36,2.54,16331.72,46.53,12485.08,1.86,11953.32
1/30/21,DOC,0.88,5689.58,1.60,10290.99,18.04,4841.25,1.40,9042.13
1/31/21,SPM,1.49,7680.30,0.76,3927.51,46.20,9940.81,1.63,8408.86
1/31/21,DOC,0.90,4632.83,1.09,5654.37,18.00,3873.09,1.38,7118.30
2/1/21,SPM,1.48,5810.29,1.46,5758.61,46.74,7666.58,1.41,5545.15
2/1/21,DOC,0.91,3584.54,1.32,5215.44,17.88,2933.16,1.35,5327.91
2/2/21,SPM,1.46,5124.92,2.60,9112.84,47.42,6913.18,1.33,4654.29
2/2/21,DOC,0.92,3233.10,1.69,5908.85,17.56,2559.61,1.34,4704.15
2/3/21,SPM,1.45,4694.30,1.52,4924.08,46.56,6264.35,1.28,4140.34
2/3/21,DOC,0.94,3027.83,1.06,3421.43,17.31,2329.05,1.34,4324.30
2/4/21,SPM,1.44,4385.11,0.82,2484.79,46.39,5875.16,1.25,3794.58
2/4/21,DOC,0.95,2891.37,1.61,4881.70,17.79,2252.86,1.34,4059.03
2/5/21,SPM,1.43,3996.36,2.51,7020.86,47.20,5490.32,1.20,3361.33
2/5/21,DOC,0.96,2693.33,1.68,4679.36,17.36,2019.58,1.33,3713.96
2/6/21,SPM,1.42,4013.42,1.86,5243.82,47.92,5642.00,1.21,3419.30
2/6/21,DOC,0.98,2764.28,1.35,3816.59,17.12,2015.23,1.33,3761.02
2/7/21,SPM,1.41,4156.66,1.63,4797.13,48.53,5964.55,1.23,3634.74
2/7/21,DOC,0.99,2925.49,1.03,3035.35,16.80,2064.27,1.33,3933.46
2/8/21,SPM,1.40,4179.17,0.89,2668.64,47.80,5954.07,1.24,3704.73
2/8/21,DOC,1.01,3005.22,0.92,2752.16,17.01,2119.15,1.33,3988.69
2/9/21,SPM,1.39,4324.67,0.87,2712.52,47.42,6161.07,1.26,3936.40
2/9/21,DOC,1.02,3177.02,1.40,4379.87,16.80,2182.64,1.34,4168.85
2/10/21,SPM,1.38,4355.10,0.93,2929.68,46.65,6153.60,1.27,4023.03
2/10/21,DOC,1.03,3268.12,1.10,3475.38,16.77,2211.79,1.34,4235.23
2/11/21,SPM,1.36,4184.70,0.84,2561.17,46.51,5943.05,1.25,3842.88
2/11/21,DOC,1.05,3207.38,1.88,5768.91,16.75,2140.40,1.34,4096.60
2/12/21,SPM,1.35,4828.88,2.32,8290.64,46.50,6912.43,1.34,4790.71
2/12/21,DOC,1.06,3779.86,2.09,7472.27,16.80,2496.84,1.35,4802.35
2/13/21,SPM,1.34,4690.52,2.62,9165.10,45.74,6660.16,1.33,4646.18
2/13/21,DOC,1.07,3749.32,1.67,5825.55,16.84,2452.34,1.34,4698.28
2/14/21,SPM,1.33,6825.33,0.76,3894.40,47.09,10060.24,1.62,8314.57
2/14/21,DOC,1.09,5570.79,1.12,5723.44,16.76,3581.64,1.38,7063.40
2/15/21,SPM,1.32,9271.71,1.32,9271.71,46.59,13634.49,1.96,13772.15
2/15/21,DOC,1.10,7726.42,1.10,7726.42,16.88,4940.38,1.42,9945.87
2/16/21,SPM,1.42,9109.79,2.53,16223.94,46.09,12331.38,1.85,11899.47
2/16/21,DOC,1.14,7333.55,1.63,10485.05,16.83,4504.00,1.40,9014.63
2/17/21,SPM,1.52,9140.31,2.31,13940.65,46.12,11577.50,1.78,10735.54
2/17/21,DOC,1.18,7132.96,2.67,16084.82,16.84,4227.09,1.40,8408.57
2/18/21,SPM,1.62,8868.38,0.77,4222.80,46.12,10546.73,1.69,9254.56
2/18/21,DOC,1.23,6728.94,1.01,5520.55,16.85,3853.37,1.38,7601.00
2/19/21,SPM,1.71,9785.63,2.15,12263.00,47.03,11185.90,1.73,9848.34
2/19/21,DOC,1.27,7237.62,2.60,14833.35,16.79,3993.62,1.39,7930.15
2/20/21,SPM,1.81,9799.33,0.77,4146.39,47.04,10593.42,1.67,9033.07
2/20/21,DOC,1.31,7080.60,1.03,5553.95,16.81,3784.78,1.38,7476.22
2/21/21,SPM,1.91,9358.56,0.75,3690.44,46.53,9491.33,1.58,7735.90
2/21/21,DOC,1.35,6618.94,1.33,6520.45,16.85,3437.17,1.37,6721.17
2/22/21,SPM,2.01,8357.31,1.17,4843.85,47.10,8158.41,1.45,6020.62
2/22/21,DOC,1.39,5795.49,1.57,6543.22,16.88,2924.73,1.36,5645.54
2/23/21,SPM,2.11,8129.61,1.48,5708.33,46.52,7472.14,1.39,5374.32
2/23/21,DOC,1.44,5535.91,4.90,18872.44,16.81,2700.54,1.35,5211.34
2/24/21,SPM,2.21,8679.03,1.47,5780.57,46.59,7631.93,1.41,5535.17
2/24/21,DOC,1.48,5811.18,1.32,5189.48,16.88,2764.87,1.35,5321.13
2/25/21,SPM,2.31,12646.76,0.77,4218.91,46.77,10686.90,1.69,9243.22
2/25/21,DOC,1.52,8336.11,1.01,5522.23,16.85,3849.60,1.38,7594.64
2/26/21,SPM,2.40,15982.88,2.65,17607.73,47.14,13055.23,1.89,12584.17
2/26/21,DOC,1.56,10382.29,1.25,8323.06,16.72,4630.67,1.41,9360.95
2/27/21,SPM,2.50,17219.09,2.78,19103.12,47.14,13511.25,1.93,13308.89
2/27/21,DOC,1.60,11033.65,0.96,6613.14,16.66,4774.74,1.41,9720.06
2/28/21,SPM,2.60,15289.12,2.24,13140.28,46.93,11490.08,1.76,10316.01
2/28/21,DOC,1.65,9672.50,3.23,19004.72,16.67,4081.42,1.39,8184.24
3/1/21,SPM,2.70,13077.62,0.75,3644.17,50.85,10260.79,1.57,7606.69
3/1/21,DOC,1.69,8174.73,1.39,6722.91,17.89,3610.52,1.37,6643.47
3/2/21,SPM,2.80,12934.24,1.33,6129.07,49.09,9452.73,1.53,7074.98
3/2/21,DOC,1.73,7994.37,1.43,6594.23,28.47,5481.16,1.37,6318.41
3/3/21,SPM,2.90,11682.23,1.32,5338.88,47.83,8034.41,1.43,5747.84
3/3/21,DOC,1.77,7144.16,1.43,5759.49,31.13,5229.42,1.36,5464.50
3/4/21,SPM,3.00,11736.31,1.49,5849.68,48.47,7910.71,1.41,5504.13
3/4/21,DOC,1.81,7105.55,1.30,5109.24,28.30,4618.34,1.35,5300.04
3/5/21,SPM,3.09,11130.43,2.22,7977.52,47.91,7179.69,1.35,4847.52
3/5/21,DOC,1.86,6675.09,2.29,8221.68,24.06,3605.55,1.35,4842.94
3/6/21,SPM,3.19,10932.54,2.96,10117.65,47.20,6732.29,1.32,4508.42
3/6/21,DOC,1.90,6497.76,1.33,4557.51,21.62,3084.32,1.34,4597.97
3/7/21,SPM,3.29,10964.56,3.32,11062.24,46.89,6507.57,1.30,4330.92
3/7/21,DOC,1.94,6461.50,1.00,3338.99,20.80,2886.23,1.34,4467.06
3/8/21,SPM,3.39,10813.71,1.12,3558.42,46.10,6126.35,1.28,4066.51
3/8/21,DOC,1.98,6321.23,1.08,3455.08,20.35,2703.94,1.34,4268.36
3/9/21,SPM,3.49,10748.13,0.84,2600.78,46.26,5937.53,1.26,3867.64
3/9/21,DOC,2.02,6234.73,1.74,5359.34,19.88,2551.20,1.34,4115.79
3/10/21,SPM,3.59,10648.22,1.23,3665.07,46.63,5766.57,1.24,3666.68
3/10/21,DOC,2.07,6131.67,0.98,2901.92,19.28,2384.27,1.33,3958.71
3/11/21,SPM,3.69,11163.52,0.81,2452.66,46.77,5901.53,1.25,3774.01
3/11/21,DOC,2.11,6383.66,1.37,4158.17,18.95,2390.63,1.34,4042.98
3/12/21,SPM,3.79,10972.83,1.90,5497.47,45.68,5517.51,1.22,3545.90
3/12/21,DOC,2.15,6232.92,1.10,3188.93,18.17,2194.71,1.33,3862.81
3/13/21,SPM,3.88,11372.09,2.26,6621.29,45.92,5603.27,1.23,3596.91
3/13/21,DOC,2.19,6418.69,1.09,3203.19,18.18,2218.08,1.33,3903.46
3/14/21,SPM,3.98,11336.57,1.54,4383.66,45.75,5427.17,1.21,3455.45
3/14/21,DOC,2.23,6359.77,1.18,3367.72,17.95,2129.26,1.33,3790.22
3/15/21,SPM,4.08,11264.90,3.34,9228.23,45.78,5265.55,1.20,3308.02
3/15/21,DOC,2.28,6282.82,2.05,5663.71,17.66,2031.76,1.33,3670.43
3/16/21,SPM,4.18,11173.95,5.03,13435.40,46.92,5227.04,1.18,3162.36
3/16/21,DOC,2.32,6197.35,2.80,7488.64,18.25,2033.51,1.33,3550.20
3/17/21,SPM,4.28,11327.36,3.74,9890.91,46.74,5156.77,1.18,3119.70
3/17/21,DOC,2.36,6248.85,2.34,6187.91,18.12,1999.25,1.33,3514.61
3/18/21,SPM,4.38,11284.24,1.65,4263.63,45.48,4886.32,1.17,3005.76
3/18/21,DOC,2.40,6193.10,1.42,3663.44,18.15,1949.33,1.33,3418.72
3/19/21,SPM,4.48,10893.59,1.35,3280.89,45.67,4632.48,1.14,2775.05
3/19/21,DOC,2.44,5949.22,1.00,2440.91,17.73,1798.20,1.32,3220.56
3/20/21,SPM,4.57,11099.65,1.39,3379.82,45.41,4591.83,1.14,2763.37
3/20/21,DOC,2.49,6033.00,1.00,2438.00,17.48,1767.21,1.32,3210.37
3/21/21,SPM,4.67,11414.57,1.30,3168.18,45.68,4649.92,1.14,2788.87
3/21/21,DOC,2.53,6175.85,1.00,2444.34,17.35,1766.51,1.32,3232.58
3/22/21,SPM,4.77,11298.44,1.81,4287.55,45.21,4461.42,1.13,2671.76
3/22/21,DOC,2.57,6086.15,1.02,2414.83,17.40,1716.44,1.32,3129.98
3/23/21,SPM,4.87,11911.03,1.28,3130.33,45.99,4687.51,1.14,2793.64
3/23/21,DOC,2.61,6388.95,1.00,2445.52,17.39,1772.51,1.32,3236.73
3/24/21,SPM,4.97,12769.94,1.50,3865.60,45.84,4909.06,1.16,2992.80
3/24/21,DOC,2.65,6821.67,1.34,3446.48,17.60,1885.23,1.33,3407.73
3/25/21,SPM,5.07,14972.17,1.50,4441.33,49.63,6110.82,1.23,3643.85
3/25/21,DOC,2.70,7966.56,1.01,2996.53,19.30,2375.97,1.33,3940.68
3/26/21,SPM,5.17,16720.11,1.62,5243.43,51.60,6959.88,1.28,4154.80
3/26/21,DOC,2.74,8862.75,1.05,3414.95,21.84,2945.71,1.34,4335.21
3/27/21,SPM,5.26,16399.61,0.87,2703.87,48.80,6334.75,1.26,3931.13
3/27/21,DOC,2.78,8660.89,1.43,4447.49,24.37,3163.34,1.34,4164.80
3/28/21,SPM,5.36,14193.68,3.69,9770.39,48.93,5396.20,1.18,3118.00
3/28/21,DOC,2.82,7469.24,2.32,6140.84,25.25,2784.10,1.33,3513.20
3/29/21,SPM,5.46,14475.64,3.86,10229.11,48.41,5346.31,1.18,3124.35
3/29/21,DOC,2.86,7591.41,2.38,6318.88,25.23,2785.98,1.33,3518.50
3/30/21,SPM,5.56,14072.38,0.94,2376.08,47.93,5054.60,1.16,2929.35
3/30/21,DOC,2.91,7355.36,1.01,2545.16,25.52,2691.48,1.32,3353.70
3/31/21,SPM,5.66,15482.48,4.18,11423.65,48.38,5515.50,1.19,3267.06
3/31/21,DOC,2.95,8066.30,2.40,6574.00,25.61,2920.24,1.33,3636.82
4/1/21,SPM,5.76,17358.58,0.80,2416.41,51.10,6420.27,1.24,3750.65
4/1/21,DOC,2.99,9015.48,1.15,3461.09,27.30,3430.42,1.33,4024.71
4/2/21,SPM,5.86,15386.65,2.96,7768.95,49.19,5385.76,1.17,3086.51
4/2/21,DOC,3.03,7967.13,2.03,5323.71,28.33,3101.40,1.33,3486.82
4/3/21,SPM,5.95,15902.65,4.87,13005.21,49.84,5546.84,1.18,3157.80
4/3/21,DOC,3.07,8210.13,2.75,7338.36,31.22,3473.83,1.33,3546.40
4/4/21,SPM,6.05,18701.07,0.85,2627.75,49.12,6324.01,1.26,3884.38
4/4/21,DOC,3.12,9627.37,1.65,5100.55,34.22,4404.79,1.34,4128.74
4/5/21,SPM,6.15,18203.62,1.41,4165.68,48.57,5989.00,1.23,3651.45
4/5/21,DOC,3.16,9345.36,1.00,2964.64,33.20,4093.67,1.33,3946.68
4/6/21,SPM,6.25,16829.25,6.25,16829.25,47.32,5309.36,1.19,3194.16
4/6/21,DOC,3.20,8616.58,3.20,8616.58,32.03,3593.41,1.33,3576.61
4/7/21,SPM,6.08,18756.73,0.85,2614.68,48.89,6284.95,1.26,3876.27
4/7/21,DOC,3.13,9666.89,1.69,5224.06,30.63,3938.01,1.34,4122.47
4/8/21,SPM,5.91,17649.33,0.93,2775.53,48.77,6069.58,1.24,3700.00
4/8/21,DOC,3.07,9159.29,0.93,2770.27,26.60,3310.62,1.33,3984.96
4/9/21,SPM,5.74,15999.45,2.61,7266.33,51.69,6004.31,1.20,3354.58
4/9/21,DOC,3.00,8363.70,1.72,4793.02,23.06,2679.26,1.33,3708.46
4/10/21,SPM,5.57,15137.35,4.92,13377.08,49.34,5588.51,1.19,3237.14
4/10/21,DOC,2.93,7973.92,2.70,7340.17,21.94,2485.37,1.33,3612.16
4/11/21,SPM,5.40,14547.36,6.12,16500.41,48.25,5418.23,1.19,3197.83
4/11/21,DOC,2.87,7725.32,3.15,8498.65,21.30,2391.16,1.33,3579.65
4/12/21,SPM,5.23,13675.63,2.58,6743.96,48.15,5248.80,1.17,3067.25
4/12/21,DOC,2.80,7324.67,1.86,4874.58,20.65,2251.28,1.33,3470.63
4/13/21,SPM,5.06,12753.34,0.92,2327.13,49.61,5212.34,1.16,2914.26
4/13/21,DOC,2.73,6892.69,0.98,2474.80,19.64,2063.44,1.32,3340.79
4/14/21,SPM,4.89,12195.28,1.03,2576.76,49.59,5156.28,1.15,2872.16
4/14/21,DOC,2.67,6654.49,0.99,2464.70,19.14,1989.83,1.32,3304.65
4/15/21,SPM,4.72,12159.40,1.65,4245.56,50.29,5401.53,1.17,3005.20
4/15/21,DOC,2.60,6702.71,1.42,3653.76,18.86,2025.98,1.33,3418.25
4/16/21,SPM,4.55,15389.29,3.16,10683.99,50.33,7098.56,1.31,4434.48
4/16/21,DOC,2.53,8575.37,1.18,3981.12,20.04,2827.05,1.34,4543.68
4/17/21,SPM,4.38,17379.07,1.41,5599.35,62.21,10294.04,1.41,5619.32
4/17/21,DOC,2.47,9796.41,1.36,5410.78,23.87,3949.46,1.35,5378.10
4/18/21,SPM,4.21,17781.02,1.20,5054.31,57.43,10118.00,1.46,6176.08
4/18/21,DOC,2.40,10147.16,1.42,6004.05,30.37,5350.25,1.36,5747.35
4/19/21,SPM,4.04,17701.01,1.39,6097.94,54.47,9955.49,1.49,6532.35
4/19/21,DOC,2.33,10235.55,0.97,4264.33,36.83,6732.30,1.36,5977.15
4/20/21,SPM,3.86,19734.10,0.76,3875.57,58.05,12350.39,1.62,8260.52
4/20/21,DOC,2.27,11573.81,1.13,5791.08,41.74,8879.50,1.38,7031.81
4/21/21,SPM,3.69,24169.64,2.59,16956.38,62.69,17088.89,1.87,12263.67
4/21/21,DOC,2.20,14392.75,1.41,9256.94,47.78,13023.01,1.41,9199.72
4/22/21,SPM,3.52,23831.46,2.71,18344.41,56.73,15985.71,1.91,12943.06
4/22/21,DOC,2.13,14426.61,1.10,7414.18,55.63,15674.37,1.41,9539.70
4/23/21,SPM,3.35,20158.90,2.31,13866.42,53.25,13337.10,1.78,10696.90
4/23/21,DOC,2.07,12422.60,2.72,16328.95,55.96,14015.29,1.40,8388.05
4/24/21,SPM,3.18,17423.95,0.77,4209.02,50.84,11594.85,1.68,9214.47
4/24/21,DOC,2.00,10946.98,1.01,5526.51,50.34,11480.07,1.38,7578.49
4/25/21,SPM,3.01,16052.03,0.77,4075.78,49.25,10933.31,1.66,8830.03
4/25/21,DOC,1.93,10300.14,1.05,5585.56,42.44,9420.52,1.38,7360.84
4/26/21,SPM,2.84,15013.33,0.76,4033.82,48.77,10732.30,1.65,8710.11
4/26/21,DOC,1.87,9858.92,1.06,5604.70,35.78,7873.77,1.38,7292.23
4/27/21,SPM,2.67,14055.76,0.76,4014.16,49.20,10782.54,1.65,8654.14
4/27/21,DOC,1.80,9467.91,1.07,5613.75,33.06,7244.94,1.38,7260.09
4/28/21,SPM,2.50,12784.15,0.76,3878.91,49.47,10532.32,1.62,8270.10
4/28/21,DOC,1.73,8857.12,1.13,5779.00,29.18,6213.44,1.38,7037.42
4/29/21,SPM,2.33,11555.46,0.76,3743.63,49.29,10178.85,1.59,7885.38
4/29/21,DOC,1.67,8260.46,1.27,6298.19,27.51,5680.86,1.37,6810.46
4/30/21,SPM,2.16,10218.56,0.81,3833.92,49.06,9665.74,1.55,7330.12
4/30/21,DOC,1.60,7565.41,1.49,7044.33,26.22,5166.34,1.37,6475.49
5/1/21,SPM,1.99,8733.76,1.39,6101.67,48.11,8793.86,1.49,6533.54
5/1/21,DOC,1.53,6727.03,0.97,4259.58,25.23,4611.85,1.36,5977.92
5/2/21,SPM,1.82,8038.67,1.43,6308.21,47.72,8781.01,1.49,6599.08
5/2/21,DOC,1.47,6476.73,0.91,4008.80,23.12,4253.79,1.36,6019.68
5/3/21,SPM,1.65,7547.39,1.65,7547.39,47.96,9141.19,1.52,6964.94
5/3/21,DOC,1.40,6403.84,1.40,6403.84,21.99,4191.20,1.37,6250.02
5/4/21,SPM,1.84,8855.66,0.75,3624.48,50.03,10049.12,1.57,7551.95
5/4/21,DOC,1.40,6734.71,1.41,6811.75,20.75,4166.88,1.37,6610.41
5/5/21,SPM,2.02,10737.38,0.76,4054.49,50.84,11237.23,1.65,8769.12
5/5/21,DOC,1.39,7395.68,1.05,5595.24,20.48,4527.24,1.38,7326.03
5/6/21,SPM,2.21,12273.09,1.12,6232.18,52.55,12152.74,1.70,9418.79
5/6/21,DOC,1.39,7722.22,1.07,5943.74,21.07,4872.35,1.39,7692.80
5/7/21,SPM,2.40,12755.46,0.76,4066.93,53.61,11879.02,1.66,8804.70
5/7/21,DOC,1.39,7384.34,1.05,5589.58,22.50,4985.23,1.38,7346.37
5/8/21,SPM,2.59,14909.95,2.18,12563.03,54.30,13045.85,1.74,10009.25
5/8/21,DOC,1.39,7990.42,3.74,21572.73,23.38,5616.90,1.39,8018.07
5/9/21,SPM,2.77,16954.36,2.36,14440.13,56.24,14327.22,1.80,10994.14
5/9/21,DOC,1.38,8455.34,2.38,14564.14,27.53,7013.95,1.40,8545.24
5/10/21,SPM,2.96,19778.45,2.67,17829.51,62.52,17407.33,1.90,12692.62
5/10/21,DOC,1.38,9221.04,1.20,8034.26,37.95,10564.43,1.41,9415.16
5/11/21,SPM,3.15,24537.21,0.92,7180.28,70.32,22845.00,2.10,16364.24
5/11/21,DOC,1.38,10737.12,0.97,7532.28,30.84,10019.70,1.43,11161.90
5/12/21,SPM,3.33,30673.65,1.23,11329.20,66.83,25615.00,2.35,21616.10
5/12/21,DOC,1.37,12642.70,1.24,11363.62,33.66,12902.58,1.46,13431.51
5/13/21,SPM,3.52,42203.44,1.83,21905.76,79.64,39767.11,2.85,34129.53
5/13/21,DOC,1.37,16436.23,0.91,10861.09,42.23,21086.52,1.52,18174.05
5/14/21,SPM,3.71,45664.73,1.34,16545.95,74.20,38069.81,2.91,35788.51
5/14/21,DOC,1.37,16851.62,0.83,10267.39,46.99,24106.54,1.52,18754.19
5/15/21,SPM,3.90,48758.52,1.12,13968.06,72.85,37990.19,2.94,36831.01
5/15/21,DOC,1.37,17093.19,0.79,9924.87,47.83,24944.81,1.53,19114.19
5/16/21,SPM,4.08,57443.00,0.95,13407.85,86.63,50784.88,3.22,45310.05
5/16/21,DOC,1.36,19174.47,1.18,16656.70,47.26,27704.82,1.56,21929.04
5/17/21,SPM,4.27,81206.08,4.72,89715.11,100.00,79238.41,4.11,78074.36
5/17/21,DOC,1.36,25864.23,0.79,14965.50,49.25,39023.37,1.66,31547.67
5/18/21,SPM,4.46,129736.51,2.67,77798.00,124.27,150716.27,5.91,172010.09
5/18/21,DOC,1.36,39503.10,0.88,25583.68,52.97,64244.88,1.86,54232.04
5/19/21,SPM,4.64,227477.42,12.73,623716.62,167.90,342648.50,9.46,463491.58
5/19/21,DOC,1.35,66333.00,3.17,155098.08,61.13,124756.21,2.27,110967.79
5/20/21,SPM,4.83,218496.73,8.99,406683.86,123.12,231996.51,8.79,397575.83
5/20/21,DOC,1.35,61117.06,2.58,116506.71,62.58,117927.70,2.19,99018.61
5/21/21,SPM,5.02,202059.34,5.42,218134.93,78.98,132494.65,7.90,318235.25
5/21/21,DOC,1.35,54296.62,1.91,76800.23,59.97,100609.95,2.09,84109.60
5/22/21,SPM,5.21,198866.33,4.31,164595.14,79.30,126228.22,7.54,287870.02
5/22/21,DOC,1.35,51408.36,1.67,63611.72,55.36,88114.23,2.05,78210.41
5/23/21,SPM,5.39,169362.08,2.57,80714.30,86.62,113347.55,6.32,198486.85
5/23/21,DOC,1.34,42172.28,2.97,93379.47,52.82,69111.79,1.91,59973.32
5/24/21,SPM,5.58,149804.25,2.25,60356.39,77.44,86621.69,5.51,147795.98
5/24/21,DOC,1.34,35974.50,3.02,81031.54,47.09,52672.65,1.82,48790.50
5/25/21,SPM,5.77,139542.32,0.56,13595.36,70.39,70960.73,5.03,121736.62
5/25/21,DOC,1.34,32353.63,0.99,23911.83,45.78,46156.39,1.76,42674.79
5/26/21,SPM,5.95,144226.09,0.57,13856.79,94.20,95071.47,5.04,121981.35
5/26/21,DOC,1.33,32319.38,0.99,24040.58,42.32,42713.53,1.76,42733.71
5/27/21,SPM,6.14,161763.61,2.32,60981.72,93.08,102153.73,5.41,142617.96
5/27/21,DOC,1.33,35069.48,2.23,58773.07,41.01,45012.73,1.81,47598.90
5/28/21,SPM,6.33,175442.06,2.44,67688.26,102.62,118537.10,5.66,156956.48
5/28/21,DOC,1.33,36830.95,1.55,42904.14,42.51,49106.33,1.84,50873.28
5/29/21,SPM,6.52,174399.90,2.26,60454.60,104.51,116558.23,5.49,146966.55
5/29/21,DOC,1.33,35484.13,2.88,77029.13,41.71,46512.70,1.82,48600.35
5/30/21,SPM,6.70,185157.58,2.40,66315.70,88.87,102290.69,5.64,155911.83
5/30/21,DOC,1.32,36542.18,1.79,49340.25,40.00,46038.77,1.83,50637.33
5/31/21,SPM,6.89,227671.27,2.50,82727.96,100.83,138825.12,6.61,218527.82
5/31/21,DOC,1.32,43617.72,1.53,50442.29,40.98,56415.55,1.94,64199.55
6/1/21,SPM,7.08,279967.29,5.02,198482.65,119.11,196330.17,7.78,307706.65
6/1/21,DOC,1.32,52105.34,1.82,72099.35,41.76,68830.59,2.07,82077.99
6/2/21,SPM,7.26,357590.45,13.02,640675.88,118.13,242289.75,9.51,467980.33
6/2/21,DOC,1.31,64696.80,3.21,157906.90,38.99,79967.34,2.27,111769.54
6/3/21,SPM,7.45,458040.96,8.20,504055.81,151.53,388102.84,11.70,718969.23
6/3/21,DOC,1.31,80613.80,1.46,89826.64,36.78,94192.95,2.52,154812.17
6/4/21,SPM,7.64,579516.07,8.20,622110.02,227.31,718568.18,14.27,1082662.23
6/4/21,DOC,1.31,99277.49,3.00,227601.23,32.35,102253.71,2.81,213188.04
6/5/21,SPM,7.83,605947.55,8.20,634928.61,246.27,794534.95,14.55,1126614.04
6/5/21,DOC,1.31,101101.87,3.00,232290.95,29.62,95546.59,2.84,220031.84
6/6/21,SPM,8.01,556493.49,8.20,569490.58,230.03,665637.60,13.12,911399.76
6/6/21,DOC,1.30,90483.52,2.46,170823.00,29.16,84388.34,2.68,186131.68
6/7/21,SPM,8.20,490233.71,8.20,490233.71,272.07,677733.39,11.39,681234.45
6/7/21,DOC,1.30,77719.98,1.30,77719.98,26.34,65603.75,2.48,148526.31
6/8/21,SPM,8.00,451894.05,23.66,1335937.81,301.70,709747.74,10.80,609767.22
6/8/21,DOC,1.28,72065.92,4.57,258175.00,25.61,60255.00,2.42,136462.39
6/9/21,SPM,7.81,461016.96,10.45,616921.16,303.91,747681.87,11.26,665004.00
6/9/21,DOC,1.25,73975.28,2.07,121953.93,23.88,58757.23,2.47,145805.55
6/10/21,SPM,7.61,474372.13,8.20,511030.08,358.99,932185.39,11.85,738394.93
6/10/21,DOC,1.23,76610.00,1.55,96488.95,23.47,60957.15,2.54,158027.53
6/11/21,SPM,7.42,552055.54,8.20,610440.92,539.67,1673958.52,14.02,1043411.62
6/11/21,DOC,1.21,89758.21,3.00,223332.04,22.15,68719.26,2.78,207044.00
6/12/21,SPM,7.22,728660.77,8.20,827605.80,536.31,2255344.39,18.75,1892549.15
6/12/21,DOC,1.18,119310.77,3.00,302782.61,20.84,87632.26,3.32,334825.47
6/13/21,SPM,7.02,726285.44,8.20,847936.22,634.03,2731804.92,19.19,1984883.23
6/13/21,DOC,1.16,119804.23,3.00,310220.57,26.67,114909.53,3.37,348242.13
6/14/21,SPM,6.83,481012.12,8.20,577707.71,590.94,1734697.73,13.30,937174.10
6/14/21,DOC,1.14,79963.20,2.62,184242.06,31.79,93328.59,2.70,190246.96
6/15/21,SPM,6.63,349309.83,17.49,921054.55,603.68,1324943.57,10.12,533256.07
6/15/21,DOC,1.11,58544.39,3.82,201311.46,29.98,65803.46,2.34,123279.76
6/16/21,SPM,6.44,273505.32,6.86,291513.78,608.03,1076729.83,8.30,352933.50
6/16/21,DOC,1.09,46234.37,2.19,93242.43,29.36,52000.43,2.13,90711.19
6/17/21,SPM,6.24,217267.36,2.88,100189.73,548.53,795879.81,6.93,241366.72
6/17/21,DOC,1.06,37061.06,1.31,45635.49,42.30,61371.58,1.98,68909.68
6/18/21,SPM,6.04,193641.87,2.54,81504.48,361.33,482419.35,6.43,206174.27
6/18/21,DOC,1.04,33347.46,2.28,73200.17,61.55,82181.44,1.92,61605.58
6/19/21,SPM,5.85,208888.18,3.22,114915.30,299.60,445971.80,7.09,253385.47
6/19/21,DOC,1.02,36337.25,1.40,50020.20,33.43,49768.72,2.00,71348.12
6/20/21,SPM,5.65,193714.21,2.69,92091.37,199.54,285008.76,6.83,234271.16
6/20/21,DOC,0.99,34058.83,1.26,43133.44,31.93,45612.34,1.97,67457.50
6/21/21,SPM,5.46,181918.31,2.49,83097.22,162.04,225161.92,6.67,222365.94
6/21/21,DOC,0.97,32348.44,1.35,45129.17,28.66,39827.12,1.95,64998.57
6/22/21,SPM,5.26,199684.44,4.20,159330.33,159.05,251639.89,7.49,284561.09
6/22/21,DOC,0.95,35936.42,1.64,62243.17,23.36,36963.72,2.04,77559.90
6/23/21,SPM,5.06,193865.01,4.35,166686.18,181.75,289975.37,7.55,289165.54
6/23/21,DOC,0.92,35337.70,1.68,64151.24,21.12,33704.47,2.05,78464.67
6/24/21,SPM,4.87,171092.34,3.00,105427.51,171.42,251091.08,6.99,245763.19
6/24/21,DOC,0.90,31614.48,1.34,47218.09,25.91,37960.00,1.99,69804.70
